objecttype|sanfinancialdatapk|sanbalancedatapk|dealpk|facilitypk|utilizationpk|dealidservicing|dealidservicingname|facilityidservicing|facilityidservicingname|utilizationidservicing|utilizationidservicingname|contractpk|contractfulfillmentid|contractlinepk|contractlinefulfillmentid|accountingid|portfolio|sourcesystemaccountingid|referencecurrencybalance|referencecurrencybase|santotalamount|sanliveamount|sanavailableamount|sanusedamount|sanamortizedamount|sanreleasedamount|sanirregularamount|fxrate|santotalinterest|sanpaidinterest|sanaccruedinterest|sanpendinginterest|sanirregularinterest|sanadvpayaccinterest|santotalinterestcurrentperiod|sanaccruedinterestcurrentperiod|sanpendinginterestcurrentperiod|santotalfinancialfees|sanpaidfinancialfees|sanaccruedfinancialfees|sanpendingfinancialfees|sanirregularfinancialfees|sanadvpayaccfinancialfees|santotalfinancialfeescurrentperiod|sanaccruedfinancialfeescurrentperiod|sanpendingfinancialfeescurrentperiod|santotalnonfinancialfees|sanpaidnonfinancialfees|sanpendingnonfinancialfees|sanirregularnonfinancialfees|sanmarketvaluepercent|sanmarketvalue|santotalfinancialfeestax|sanpaidfinancialfeestax|sanpendingfinancialfeestax|sanirregularfinancialfeestax|santotalnonfinancialfeestax|sanpaidnonfinancialfeestax|sanpendingnonfinancialfeestax|sanirregularnonfinancialfeestax|sannetmarketvalue|dealstatus|facilitystatus|utilizationstatus|cibproductcode|valuedate|assetflag|maturitydate|servicingproductid|servicingproductname|bookinglegalentity|bookingcountry|businessarea|latestdrawdowndate|recourse|committedflag|revolvingtype|dealversionid|facilityversionid|utilizationversionid|sanbalancedataversionid|sanfinancialdataversionid|deallastevent|facilitylastevent|utilizationlastevent|sanbalancedatalastevent|dealprocesstimestamp|facilityprocesstimestamp|utilizationprocesstimestamp|sanbalancedataprocesstimestamp|sanfinancialdataprocesstimestamp|sanfinancialdatalastevent|accproductid|accsubproductid|sanpaidinterestcurrentperiod|sanadvpayaccinterestcurrentperiod|sanpaidfinancialfeescurrentperiod|is_productive|sanadvpayaccfinancialfeescurrentperiod|sanadvpayaccnonfinancialfees|sanunsettledamount|capturedate|tradedate|servicingboteam|data_date_part|sourcesystemid|bookingoperationalentity|data_timestamp_part
Utilization|460969|597472||148749|423990|||PRE000301CLE22|ANGLO AMERICAN SUR S A|000301CL-C22O4-TA000000000026290|CL-C1K-A-CLP-0000006029903|0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|0.000000000000000000|0.000000000000000000|0.000000000000000000|2205500.000000000000000000|2205500.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|881.000000000000000000|881.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|881.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE|DEAD|PGCB020530|2025-04-14|1|2025-04-16|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC||0|1|REVOLVING_CREDIT_FACILITY||14|2|2|3||ATTRIBUTE_CHANGE|ATTRIBUTE_CHANGE|ATTRIBUTE_CHANGE||2025-04-22 08:10:48.922|2025-04-15 06:41:06.277|2025-04-15 06:41:06.277|2025-04-15 06:41:06.277|ATTRIBUTE_CHANGE|81|4073|881.000000000000000000|0.000000000000000000|0.000000000000000000|1|0.000000000000000000|0.000000000000000000|0.000000000000000000|2025-04-15|||2025-04-22|CONFIRMING|BSCH|20250422160523
Utilization|462098|598622||148749|425313|||PRE000301CLE22|ANGLO AMERICAN SUR S A|000301CL-C22O2-TA000000000026485|CL-CK8-A-CLP-0000005979825|0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|0.000000000000000000|0.000000000000000000|0.000000000000000000|2000000.000000000000000000|2000000.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|3189.000000000000000000|3189.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|3189.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE|DEAD|PGCB020530|2025-04-16|1|2025-04-22|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC||0|1|REVOLVING_CREDIT_FACILITY||14|2|2|4||ATTRIBUTE_CHANGE|ATTRIBUTE_CHANGE|ATTRIBUTE_CHANGE||2025-04-22 08:10:48.922|2025-04-22 08:10:48.922|2025-04-22 08:10:48.922|2025-04-22 08:10:48.922|ATTRIBUTE_CHANGE|81|4073|3189.000000000000000000|0.000000000000000000|0.000000000000000000|1|0.000000000000000000|0.000000000000000000|0.000000000000000000|2025-04-22|||2025-04-22|CONFIRMING|BSCH|20250422160523
Utilization|462105|598631||148749|425318|||PRE000301CLE22|ANGLO AMERICAN SUR S A|000301CL-C22O2-TA000000000026591|CL-CK8-A-CLP-0000005979824|0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|0.000000000000000000|123000000.000000000000000000|0.000000000000000000|123000000.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|173908.000000000000000000|0.000000000000000000|173908.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|173908.000000000000000000|173908.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE|LIVE|PGCB020530|2025-04-16|1|2025-04-21|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC||0|1|REVOLVING_CREDIT_FACILITY||14|1|1|2||ATTRIBUTE_CHANGE|CREATION|CREATION||2025-04-22 08:10:48.922|2025-04-17 05:41:06.697|2025-04-17 05:41:06.697|2025-04-17 14:38:30.322|CREATION|81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|0.000000000000000000|0.000000000000000000|0.000000000000000000|2025-04-17|||2025-04-22|CONFIRMING|BSCH|20250422160523
Utilization|462106|598632||148749|425319|||PRE000301CLE22|ANGLO AMERICAN SUR S A|000301CL-C22O2-TA000000000026590|CL-CK8-A-CLP-0000005979823|0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|0.000000000000000000|500000.000000000000000000|0.000000000000000000|500000.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|454.000000000000000000|0.000000000000000000|0.000000000000000000|454.000000000000000000|0.000000000000000000|0.000000000000000000|454.000000000000000000|0.000000000000000000|454.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE|LIVE|PGCB020530|2025-04-16|1|2025-04-16|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC||0|1|REVOLVING_CREDIT_FACILITY||14|1|1|1||ATTRIBUTE_CHANGE|CREATION|CREATION||2025-04-22 08:10:48.922|2025-04-17 05:41:07.239|2025-04-17 05:41:07.239|2025-04-17 05:41:07.239|CREATION|81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|0.000000000000000000|0.000000000000000000|0.000000000000000000|2025-04-17|||2025-04-22|CONFIRMING|BSCH|20250422160523
Utilization|462107|598633||148749|425320|||PRE000301CLE22|ANGLO AMERICAN SUR S A|000301CL-C22O2-TA000000000026592|CL-CK8-A-CLP-0000005979826|0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|0.000000000000000000|611500.000000000000000000|0.000000000000000000|611500.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|1210.000000000000000000|0.000000000000000000|1210.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1210.000000000000000000|1210.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE|LIVE|PGCB020530|2025-04-16|1|2025-04-23|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC||0|1|REVOLVING_CREDIT_FACILITY||14|1|1|3||ATTRIBUTE_CHANGE|CREATION|CREATION||2025-04-22 08:10:48.922|2025-04-17 05:41:07.45|2025-04-17 05:41:07.45|2025-04-22 13:38:41.544|CREATION|81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|0.000000000000000000|0.000000000000000000|0.000000000000000000|2025-04-17|||2025-04-22|CONFIRMING|BSCH|20250422160523
Facility||585710||148750||||PRE000301CLE24|AGENCIAS UNIVERSALES S A|||0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|2500000000000.000000000000000000|0.000000000000000000|2499993894500.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE||PGCB020530|2025-04-08|1|2026-05-21|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC|2025-04-08|0|1|REVOLVING_CREDIT_FACILITY||4||2|||ATTRIBUTE_CHANGE||ATTRIBUTE_CHANGE||2025-04-21 06:10:44.81||2025-04-11 10:41:07.615|||81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|||0.000000000000000000|2025-04-21|||2025-04-22|CONFIRMING|BSCH|20250422160523
Utilization|460931|597429||148750|423959|||PRE000301CLE24|AGENCIAS UNIVERSALES S A|000301CL-C24O3-TA000000000026154|CL-CD7-A-CLP-0000005979777|0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|0.000000000000000000|6105500.000000000000000000|0.000000000000000000|6105500.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|6933.000000000000000000|0.000000000000000000|6933.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|6933.000000000000000000|6933.000000000000000000|0.000000000000000000|305275.000000000000000000|305275.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|305275.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|58002.000000000000000000|58002.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE|LIVE|PGCB020530|2025-04-11|1|2025-04-16|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC||0|1|REVOLVING_CREDIT_FACILITY||4|3|2|7||ATTRIBUTE_CHANGE|ATTRIBUTE_CHANGE|ATTRIBUTE_CHANGE||2025-04-21 06:10:44.81|2025-04-21 06:10:44.81|2025-04-15 05:41:08.848|2025-04-21 06:10:44.81|ATTRIBUTE_CHANGE|81|4073|0.000000000000000000|0.000000000000000000|305275.000000000000000000|1|0.000000000000000000|0.000000000000000000|0.000000000000000000|2025-04-21|||2025-04-22|CONFIRMING|BSCH|20250422160523
Facility||590640||149681||||DES000301CLE8_0409_T1|DST DEV-ÄËÏÖÜ-Æ-ÂÊÎÔÛ-Ñ-Ø-Ÿ-?¿ª!¡|||0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|8000000000.000000000000000000|0.000000000000000000|8000000000.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||DEAD||PGCB020530|2025-04-09|1|2032-01-01|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC|2025-04-09|0|1|REVOLVING_CREDIT_FACILITY||3||2|||ATTRIBUTE_CHANGE||ATTRIBUTE_CHANGE||2025-04-09 11:37:29.871||2025-04-09 11:37:00.541|||81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|||0.000000000000000000|2025-04-09|||2025-04-22|CONFIRMING|BSCH|20250422160523
Facility||590645||149683||||DES000301CLG9006_0409_T1|DST DEV GROUP 2|||0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|900000006.000000000000000000|0.000000000000000000|900000006.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE||PGCB020530|2025-04-09|1|2029-01-01|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC|2025-04-09|0|1|REVOLVING_CREDIT_FACILITY||2||2|||ATTRIBUTE_CHANGE||ATTRIBUTE_CHANGE||2025-04-09 12:53:53.659||2025-04-09 12:53:53.659|||81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|||0.000000000000000000|2025-04-09|||2025-04-22|CONFIRMING|BSCH|20250422160523
Facility||590648||149684||||DES000301CLG9006_0409_T3|DST DEV GROUP 2|||0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|90060006.000000000000000000|0.000000000000000000|90060006.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE||PGCB020530|2025-04-09|1|2027-01-01|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC|2025-04-09|0|1|REVOLVING_CREDIT_FACILITY||1||1|||CREATION||CREATION||2025-04-09 13:15:28.856||2025-04-09 13:15:28.856|||81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|||0.000000000000000000|2025-04-09|||2025-04-22|CONFIRMING|BSCH|20250422160523
Facility||590649||149685||||DES000301CLG9006_0409_T4|DST DEV GROUP 2|||0|0|0|0||CL_GTBWCC_HTC||CLP|CLP|90060006.000000000000000000|0.000000000000000000|90060006.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|1.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000|0.000000000000000000||LIVE||PGCB020530|2025-04-09|1|2027-01-01|APMF0001009554|GLOBAL_CONFIRMING|BSCHS|CL|ANGCBTWCSC|2025-04-09|0|1|REVOLVING_CREDIT_FACILITY||1||1|||CREATION||CREATION||2025-04-09 13:16:23.556||2025-04-09 13:16:23.556|||81|4073|0.000000000000000000|0.000000000000000000|0.000000000000000000|1|||0.000000000000000000|2025-04-09|||2025-04-22|CONFIRMING|BSCH|20250422160523
